image,emotion
SADNESS/sadness (3583).jpg,6
SURPRISE/surprise (1409).jpg,7
HAPPINESS/happiness (4005).png,4
SADNESS/sadness (1135).jpg,6
SADNESS/sadness (5800).jpg,6
HAPPINESS/happiness (8164).png,4
HAPPINESS/happiness (7123).png,4
ANGER/anger (1357).jpg,0
NEUTRAL/neutral (3593).jpg,5
ANGER/anger (1266).png,0
NEUTRAL/neutral (390).png,5
NEUTRAL/neutral (3921).jpg,5
Matt_Damon_0003.jpg,4
NEUTRAL/neutral (4808).jpg,5
DISGUST/disgust (3117).jpg,2
HAPPINESS/happiness (2236).png,4
FEAR/fear (4528).jpg,3
ANGER/anger (1841).jpg,0
ANGER/anger (2314).jpg,0
ANGER/anger (40).png,0
DISGUST/disgust (1771).jpg,2
KatrinaKaif_90.jpg,6
HAPPINESS/happiness (2936).png,4
Guillermo_Coria_0010.jpg,5
DISGUST/disgust (3913).jpg,2
ANGER/anger (4781).jpg,0
NEUTRAL/neutral (826).png,5
SURPRISE/surprise (1567).jpg,7
CONTEMPT/contempt (2137).jpg,1
Zeng_Qinghong_0001.jpg,5
HAPPINESS/happiness (7757).png,4
HAPPINESS/happiness (6536).png,4
ANGER/anger (6056).jpg,0
SURPRISE/surprise (3083).jpg,7
CONTEMPT/contempt (1786).jpg,1
FEAR/fear (835).jpg,3
NEUTRAL/neutral (4494).jpg,5
DISGUST/disgust (3393).jpg,2
CONTEMPT/contempt (1378).jpg,1
SADNESS/sadness (1554).jpg,6
ANGER/anger (5858).jpg,0
HAPPINESS/happiness (5925).jpg,4
DISGUST/disgust (2512).jpg,2
NEUTRAL/neutral (2604).jpg,5
NEUTRAL/neutral (39).png,5
SADNESS/sadness (2426).jpg,6
HAPPINESS/happiness (3616).jpg,4
Willie_Wilson_0001.jpg,5
CONTEMPT/contempt (574).jpg,1
HAPPINESS/happiness (8591).png,4
Carly_Fiorina_0003.jpg,5
SADNESS/sadness (3800).jpg,6
ANGER/anger (674).png,0
NEUTRAL/neutral (2524).jpg,5
HAPPINESS/happiness (5432).jpg,4
HAPPINESS/happiness (5804).jpg,4
SURPRISE/surprise (5387).jpg,7
HAPPINESS/happiness (89).jpg,4
SURPRISE/surprise (5767).jpg,7
NEUTRAL/neutral (1878).jpg,5
NEUTRAL/neutral (940).jpg,5
HAPPINESS/happiness (5397).jpg,4
Ari_Fleischer_0004.jpg,4
CONTEMPT/contempt (567).jpg,1
ANGER/anger (1910).jpg,0
ANGER/anger (1948).jpg,0
ANGER/anger (6065).jpg,0
FEAR/fear (1949).jpg,3
ANGER/anger (68).jpg,0
Britney_Spears_0013.jpg,4
CONTEMPT/contempt (2784).jpg,1
DISGUST/disgust (1104).jpg,2
ANGER/anger (1332).jpg,0
John_Jumper_0001.jpg,5
Paul_McCartney_0004.jpg,5
HAPPINESS/happiness (2435).jpg,4
Joe_Darrell_0001.jpg,4
George_W_Bush_0392.jpg,5
Frank_Griswold_0002.jpg,4
NEUTRAL/neutral (5460).jpg,5
SADNESS/sadness (5852).jpg,6
FEAR/fear (2204).jpg,3
Tom_Rouen_0001.jpg,4
SADNESS/sadness (1423).jpg,6
NEUTRAL/neutral (4059).jpg,5
DISGUST/disgust (207).jpg,2
HAPPINESS/happiness (105).jpg,4
CONTEMPT/contempt (1635).jpg,1
SURPRISE/surprise (4965).jpg,7
ANGER/anger (678).jpg,0
NEUTRAL/neutral (3699).png,5
FEAR/fear (2823).jpg,3
NEUTRAL/neutral (3818).jpg,5
CONTEMPT/contempt (780).jpg,1
Ronaldo_Luis_Nazario_de_Lima_0004.jpg,4
ANGER/anger (4868).jpg,0
Sandra_Banning_0001.jpg,5
FEAR/fear (1341).jpg,3
DISGUST/disgust (3716).jpg,2
SURPRISE/surprise (5397).jpg,7
SADNESS/sadness (2434).jpg,6
Soon_Yi_0001.jpg,4
CONTEMPT/contempt (2725).jpg,1
SADNESS/sadness (5504).jpg,6
SURPRISE/surprise (2119).jpg,7
Christopher_Whittle_0001.jpg,5
ANGER/anger (4696).png,0
SURPRISE/surprise (3706).jpg,7
NEUTRAL/neutral (4927).png,5
SADNESS/sadness (893).jpg,6
Hamzah_Haz_0001.jpg,5
NEUTRAL/neutral (305).png,5
Colin_Powell_0192.jpg,5
Richard_Armitage_0004.jpg,5
CONTEMPT/contempt (1404).jpg,1
HAPPINESS/happiness (5481).png,4
NEUTRAL/neutral (1179).jpg,5
HAPPINESS/happiness (5792).jpg,4
FEAR/fear (3433).png,3
NEUTRAL/neutral (3659).png,5
NEUTRAL/neutral (44).png,5
Janice_Abreu_0001.jpg,4
NEUTRAL/neutral (20).png,5
CONTEMPT/contempt (1689).jpg,1
SURPRISE/surprise (3703).jpg,7
FEAR/fear (2256).jpg,3
NEUTRAL/neutral (3753).png,5
Micah_Knorr_0001.jpg,5
CONTEMPT/contempt (2711).jpg,1
SADNESS/sadness (4140).jpg,6
Denise_van_Outen_0001.jpg,4
NEUTRAL/neutral (5469).jpg,5
NEUTRAL/neutral (4356).jpg,5
SURPRISE/surprise (5192).jpg,7
Daniel_Pearl_0001.jpg,5
Elsa_Zylberstein_0004.jpg,4
NEUTRAL/neutral (4818).jpg,5
DISGUST/disgust (2762).jpg,2
SURPRISE/surprise (4858).jpg,7
FEAR/fear (3952).jpg,3
George_W_Bush_0432.jpg,6
SURPRISE/surprise (5329).jpg,7
CONTEMPT/contempt (2115).jpg,1
ANGER/anger (2695).jpg,0
Michael_Caine_0004.jpg,4
NEUTRAL/neutral (5149).jpg,5
NEUTRAL/neutral (134).jpg,5
NEUTRAL/neutral (1649).jpg,5
CONTEMPT/contempt (1218).jpg,1
NEUTRAL/neutral (2776).jpg,5
Tony_Blair_0140.jpg,4
FEAR/fear (32).jpg,3
HAPPINESS/happiness (4638).jpg,4
Rodney_Rempt_0001.jpg,5
HAPPINESS/happiness (7303).png,4
Gunter_Pleuger_0003.jpg,4
HAPPINESS/happiness (5672).jpg,4
FEAR/fear (57).png,3
Colin_Powell_0125.jpg,4
CONTEMPT/contempt (2569).jpg,1
Xiang_Huaicheng_0001.jpg,5
HAPPINESS/happiness (5915).jpg,4
Jennifer_Lopez_0019.jpg,4
SADNESS/sadness (3671).jpg,6
NEUTRAL/neutral (2978).png,5
SURPRISE/surprise (55).jpg,7
SURPRISE/surprise (2802).jpg,7
HAPPINESS/happiness (3798).jpg,4
Wolfgang_Schuessel_0001.jpg,4
NEUTRAL/neutral (142).png,5
CONTEMPT/contempt (2024).jpg,1
HAPPINESS/happiness (3622).jpg,4
FEAR/fear (1571).jpg,3
NEUTRAL/neutral (2009).png,5
HAPPINESS/happiness (2590).jpg,4
NEUTRAL/neutral (2761).jpg,5
SURPRISE/surprise (4663).jpg,7
Stanley_Ho_0001.jpg,5
SURPRISE/surprise (4275).jpg,7
SURPRISE/surprise (4694).jpg,7
ANGER/anger (57).png,0
DISGUST/disgust (1102).jpg,2
Cheryl_Little_0001.jpg,5
HAPPINESS/happiness (5427).png,4
Desiree_Lemosi_0002.jpg,4
Timothy_Coughlin_0001.jpg,5
ANGER/anger (643).jpg,0
SADNESS/sadness (3470).jpg,6
HAPPINESS/happiness (6421).jpg,4
CONTEMPT/contempt (1435).jpg,1
NEUTRAL/neutral (104).png,5
NEUTRAL/neutral (4629).jpg,5
DISGUST/disgust (4290).jpg,2
FEAR/fear (3979).jpg,3
NEUTRAL/neutral (2425).png,5
ANGER/anger (1150).jpg,0
NEUTRAL/neutral (1520).jpg,5
FEAR/fear (2260).jpg,3
CONTEMPT/contempt (1362).jpg,1
HAPPINESS/happiness (4501).jpg,4
CONTEMPT/contempt (693).jpg,1
SURPRISE/surprise (5291).jpg,7
SADNESS/sadness (3633).png,6
NEUTRAL/neutral (2684).jpg,5
Kurt_Warner_0004.jpg,4
ANGER/anger (1316).png,0
NEUTRAL/neutral (1166).jpg,5
SURPRISE/surprise (3976).jpg,7
Al_Gore_0004.jpg,5
DISGUST/disgust (407).jpg,2
NEUTRAL/neutral (536).jpg,5
FEAR/fear (2181).jpg,3
CONTEMPT/contempt (2331).jpg,1
NEUTRAL/neutral (4177).jpg,5
SURPRISE/surprise (62).jpg,7
NEUTRAL/neutral (3474).jpg,5
SURPRISE/surprise (5039).jpg,7
SADNESS/sadness (2032).jpg,6
SADNESS/sadness (2378).png,6
HAPPINESS/happiness (4305).jpg,4
Ms_Dynamite_0001.jpg,4
Venus_Williams_0013.jpg,5
CONTEMPT/contempt (38).jpg,1
FEAR/fear (3756).jpg,3
HAPPINESS/happiness (6512).jpg,4
Ian_Thorpe_0005.jpg,4
HAPPINESS/happiness (5356).jpg,4
HAPPINESS/happiness (1708).png,4
HAPPINESS/happiness (6134).jpg,4
SADNESS/sadness (5).png,6
DISGUST/disgust (1383).jpg,2
Faisal_Saleh_Hayat_0001.jpg,5
HAPPINESS/happiness (7463).png,4
HAPPINESS/happiness (70).jpg,4
Nestor_Kirchner_0017.jpg,4
Compay_Segundo_0001.jpg,5
James_Kelly_0001.jpg,5
ANGER/anger (6094).jpg,0
SURPRISE/surprise (2790).jpg,7
CONTEMPT/contempt (1442).jpg,1
HAPPINESS/happiness (2191).png,4
Michelle_Lecky_0001.jpg,4
ANGER/anger (4412).jpg,0
Caroline_Kennedy_0003.jpg,4
Hans_Blix_0018.jpg,4
SURPRISE/surprise (438).jpg,7
SADNESS/sadness (3860).jpg,6
NEUTRAL/neutral (5175).jpg,5
DISGUST/disgust (2574).jpg,2
HAPPINESS/happiness (4251).jpg,4
Antony_Leung_0002.jpg,4
Daniel_Radcliffe_0004.jpg,4
SADNESS/sadness (5713).jpg,6
SADNESS/sadness (5573).jpg,6
CONTEMPT/contempt (1138).jpg,1
HAPPINESS/happiness (6432).png,4
NEUTRAL/neutral (4410).png,5
HAPPINESS/happiness (6295).jpg,4
HAPPINESS/happiness (4403).jpg,4
HAPPINESS/happiness (6328).jpg,4
Wu_Yi_0002.jpg,5
CONTEMPT/contempt (1431).jpg,1
HAPPINESS/happiness (7285).png,4
CONTEMPT/contempt (697).jpg,1
SURPRISE/surprise (4947).jpg,7
SURPRISE/surprise (4652).jpg,7
HAPPINESS/happiness (4500).jpg,4
DISGUST/disgust (3760).jpg,2
HAPPINESS/happiness (6201).jpg,4
HAPPINESS/happiness (2678).png,4
HAPPINESS/happiness (4698).png,4
NEUTRAL/neutral (51).png,5
SURPRISE/surprise (1700).jpg,7
SURPRISE/surprise (1293).jpg,7
Art_Howe_0001.jpg,4
NEUTRAL/neutral (1281).png,5
HAPPINESS/happiness (3458).jpg,4
FEAR/fear (1568).jpg,3
NEUTRAL/neutral (1582).png,5
HAPPINESS/happiness (15).png,4
Asif_Hanif_0001.jpg,5
HAPPINESS/happiness (6007).jpg,4
Dick_Cheney_0009.jpg,5
DISGUST/disgust (657).png,2
SADNESS/sadness (4855).jpg,6
FEAR/fear (4696).jpg,3
DISGUST/disgust (3158).jpg,2
SURPRISE/surprise (4637).jpg,7
DISGUST/disgust (2450).jpg,2
Spencer_Abraham_0006.jpg,5
ANGER/anger (2457).jpg,0
DISGUST/disgust (3787).jpg,2
HAPPINESS/happiness (4790).jpg,4
Linda_Ham_0001.jpg,4
NEUTRAL/neutral (3946).png,5
HAPPINESS/happiness (8219).png,4
DISGUST/disgust (492).jpg,2
CONTEMPT/contempt (744).jpg,1
Rick_Bragg_0001.jpg,5
Dwarakish_80.jpg,6
SURPRISE/surprise (3829).jpg,7
HAPPINESS/happiness (8251).png,4
ANGER/anger (5702).jpg,0
Sarah_Jessica_Parker_0001.jpg,4
SURPRISE/surprise (6041).jpg,7
NEUTRAL/neutral (2197).jpg,5
SURPRISE/surprise (3979).jpg,7
Jack_Straw_0016.jpg,4
Beth_Blough_0001.jpg,6
Ruben_Studdard_0002.jpg,4
FEAR/fear (2440).jpg,3
SURPRISE/surprise (53).png,7
NEUTRAL/neutral (266).png,5
HAPPINESS/happiness (4904).jpg,4
SADNESS/sadness (4317).jpg,6
Tom_Poston_0001.jpg,6
DISGUST/disgust (30).jpg,2
Nathalie_Baye_0002.jpg,4
SADNESS/sadness (91).jpg,6
Brandon_Fails_0001.jpg,4
NEUTRAL/neutral (2039).jpg,5
HAPPINESS/happiness (6861).png,4
ANGER/anger (2357).jpg,0
SADNESS/sadness (2907).jpg,6
FEAR/fear (3195).jpg,3
NEUTRAL/neutral (384).jpg,5
SURPRISE/surprise (6044).jpg,7
CONTEMPT/contempt (1294).jpg,1
NEUTRAL/neutral (5033).jpg,5
Joschka_Fischer_0008.jpg,4
HAPPINESS/happiness (3363).jpg,4
HAPPINESS/happiness (4241).png,4
NEUTRAL/neutral (4450).png,5
HAPPINESS/happiness (3554).jpg,4
FEAR/fear (2079).jpg,3
FEAR/fear (1027).jpg,3
FEAR/fear (47).jpg,3
NEUTRAL/neutral (1580).png,5
ANGER/anger (4741).jpg,0
HAPPINESS/happiness (1546).jpg,4
NEUTRAL/neutral (4363).png,5
DISGUST/disgust (2056).jpg,2
SADNESS/sadness (1403).jpg,6
FEAR/fear (4532).jpg,3
Edward_Albee_0001.jpg,5
FEAR/fear (4061).jpg,3
CONTEMPT/contempt (2181).jpg,1
SADNESS/sadness (1808).png,6
DISGUST/disgust (60).png,2
NEUTRAL/neutral (112).png,5
Tommy_Franks_0009.jpg,5
HAPPINESS/happiness (6517).jpg,4
NEUTRAL/neutral (953).jpg,5
DISGUST/disgust (3916).jpg,2
HAPPINESS/happiness (5488).jpg,4
DISGUST/disgust (2591).jpg,2
CONTEMPT/contempt (2146).jpg,1
Lou_Lang_0001.jpg,5
NEUTRAL/neutral (3451).jpg,5
Taoufik_Mathlouthi_0001.jpg,5
CONTEMPT/contempt (2027).jpg,1
NEUTRAL/neutral (4991).jpg,5
HAPPINESS/happiness (5407).jpg,4
FEAR/fear (3071).jpg,3
NEUTRAL/neutral (2651).jpg,5
NEUTRAL/neutral (4934).png,5
HAPPINESS/happiness (5691).jpg,4
HAPPINESS/happiness (5733).jpg,4
ANGER/anger (6003).jpg,0
SURPRISE/surprise (3109).jpg,7
SADNESS/sadness (1808).jpg,6
SURPRISE/surprise (343).png,7
NEUTRAL/neutral (2992).jpg,5
FEAR/fear (1683).png,3
SURPRISE/surprise (5621).jpg,7
DISGUST/disgust (4433).jpg,2
SADNESS/sadness (5270).jpg,6
CONTEMPT/contempt (1606).jpg,1
SURPRISE/surprise (1310).jpg,7
FEAR/fear (521).png,3
SURPRISE/surprise (1840).jpg,7
ANGER/anger (4827).jpg,0
ANGER/anger (2951).jpg,0
Tom_Ridge_0010.jpg,5
HAPPINESS/happiness (4821).png,4
SURPRISE/surprise (3075).jpg,7
SADNESS/sadness (3668).jpg,6
CONTEMPT/contempt (239).png,1
Serena_Williams_0034.jpg,5
ANGER/anger (4869).jpg,0
SADNESS/sadness (3787).jpg,6
Tom_DeLay_0001.jpg,7
NEUTRAL/neutral (855).png,5
Colin_Powell_0191.jpg,5
DISGUST/disgust (2220).jpg,2
SADNESS/sadness (894).jpg,6
NEUTRAL/neutral (4636).png,5
SADNESS/sadness (3776).png,6
George_W_Bush_0068.jpg,5
ANGER/anger (6010).jpg,0
NEUTRAL/neutral (245).jpg,5
DISGUST/disgust (2634).jpg,2
HAPPINESS/happiness (8554).png,4
HAPPINESS/happiness (7017).png,4
FEAR/fear (63).jpg,3
HAPPINESS/happiness (5691).png,4
Karen_Clarkson_0001.jpg,4
NEUTRAL/neutral (596).png,5
Queen_Elizabeth_II_0004.jpg,5
SADNESS/sadness (4575).jpg,6
Naomi_Campbell_0002.jpg,5
ANGER/anger (4917).jpg,0
FEAR/fear (3530).jpg,3
NEUTRAL/neutral (3775).jpg,5
Gillian_Anderson_0002.jpg,4
ANGER/anger (368).jpg,0
CONTEMPT/contempt (2455).jpg,1
George_W_Bush_0385.jpg,4
Vitali_Klitschko_0004.jpg,5
Lleyton_Hewitt_0020.jpg,4
SURPRISE/surprise (6053).jpg,7
DISGUST/disgust (3308).jpg,2
ANGER/anger (1395).jpg,0
ANGER/anger (5373).jpg,0
Princess_Caroline_0004.jpg,4
John_Negroponte_0014.jpg,5
SURPRISE/surprise (4150).jpg,7
FEAR/fear (4326).jpg,3
HAPPINESS/happiness (37).png,4
NEUTRAL/neutral (3363).jpg,5
SADNESS/sadness (5554).jpg,6
FEAR/fear (840).jpg,3
NEUTRAL/neutral (2616).jpg,5
Rolf_Zimmermann_0001.jpg,4
HAPPINESS/happiness (1286).jpg,4
FEAR/fear (2675).jpg,3
ANGER/anger (4185).jpg,0
HAPPINESS/happiness (5350).jpg,4
NEUTRAL/neutral (977).jpg,5
DISGUST/disgust (2955).jpg,2
Nicole_Kidman_0005.jpg,4
Narayan_Singh_Pun_0001.jpg,5
NEUTRAL/neutral (4400).png,5
SADNESS/sadness (118).jpg,6
Alexandra_Stevenson_0002.jpg,5
SURPRISE/surprise (609).jpg,7
Vladimir_Putin_0015.jpg,5
ANGER/anger (5885).jpg,0
Dick_Vermeil_0002.jpg,0
HAPPINESS/happiness (3412).png,4
SURPRISE/surprise (4489).jpg,7
HAPPINESS/happiness (3406).jpg,4
HAPPINESS/happiness (173).png,4
CONTEMPT/contempt (851).jpg,1
SADNESS/sadness (37).png,6
NEUTRAL/neutral (1909).jpg,5
HAPPINESS/happiness (5332).png,4
DISGUST/disgust (889).jpg,2
HAPPINESS/happiness (7873).png,4
HAPPINESS/happiness (1711).png,4
CONTEMPT/contempt (1312).jpg,1
NEUTRAL/neutral (3378).jpg,5
HAPPINESS/happiness (78).jpg,4
Peter_Struck_0004.jpg,5
SURPRISE/surprise (2811).jpg,7
Hans_Blix_0035.jpg,4
KatrinaKaif_55.jpg,4
FEAR/fear (594).jpg,3
SADNESS/sadness (4372).jpg,6
Vicente_Fox_0017.jpg,4
SADNESS/sadness (4261).jpg,6
Mark_Gottfried_0002.jpg,5
DISGUST/disgust (3718).jpg,2
ANGER/anger (29).png,0
NEUTRAL/neutral (1220).jpg,5
HAPPINESS/happiness (4597).jpg,4
Heidi_Klum_0003.jpg,4
DISGUST/disgust (2644).jpg,2
NEUTRAL/neutral (2141).png,5
SURPRISE/surprise (5575).jpg,7
ANGER/anger (4742).jpg,0
ANGER/anger (5459).jpg,0
Dionne_Warwick_0001.jpg,4
FEAR/fear (4321).jpg,3
SADNESS/sadness (5897).jpg,6
ANGER/anger (3520).jpg,0
HAPPINESS/happiness (4842).jpg,4
George_W_Bush_0286.jpg,4
HAPPINESS/happiness (7415).png,4
NEUTRAL/neutral (1473).jpg,5
FEAR/fear (5713).jpg,3
ANGER/anger (1474).jpg,0
FEAR/fear (1442).jpg,3
Thomas_Rupprath_0002.jpg,4
HAPPINESS/happiness (6167).png,4
SADNESS/sadness (960).jpg,6
NEUTRAL/neutral (1102).jpg,5
CONTEMPT/contempt (2661).jpg,1
SADNESS/sadness (4084).jpg,6
FEAR/fear (2640).jpg,3
HAPPINESS/happiness (6614).jpg,4
SADNESS/sadness (842).jpg,6
Bono_0001.jpg,4
DISGUST/disgust (3125).jpg,2
Tom_Sizemore_0001.jpg,4
HAPPINESS/happiness (3793).jpg,4
SADNESS/sadness (4889).png,6
Venus_Williams_0017.jpg,4
SADNESS/sadness (1900).jpg,6
CONTEMPT/contempt (1028).jpg,1
NEUTRAL/neutral (3142).jpg,5
SADNESS/sadness (3372).jpg,6
DISGUST/disgust (1536).jpg,2
NEUTRAL/neutral (532).png,5
Lisa_Ling_0001.jpg,4
NEUTRAL/neutral (3050).jpg,5
SADNESS/sadness (3749).jpg,6
NEUTRAL/neutral (5482).jpg,5
DISGUST/disgust (992).jpg,2
Rafael_Ramirez_0004.jpg,5
Sharon_Osbourne_0001.jpg,5
Marisa_Tomei_0002.jpg,4
Queen_Latifah_0004.jpg,4
ANGER/anger (1596).png,0
ANGER/anger (3421).jpg,0
Lennox_Lewis_0001.jpg,4
NEUTRAL/neutral (5354).jpg,5
SADNESS/sadness (1795).jpg,6
Diana_Krall_0001.jpg,5
DISGUST/disgust (795).png,2
Alvaro_Uribe_0011.jpg,5
SADNESS/sadness (3466).jpg,6
FEAR/fear (75).jpg,3
NEUTRAL/neutral (4229).jpg,5
SURPRISE/surprise (4711).jpg,7
DISGUST/disgust (2366).jpg,2
DISGUST/disgust (2410).jpg,2
Christopher_Reeve_0001.jpg,4
HAPPINESS/happiness (6865).png,4
CONTEMPT/contempt (1302).jpg,1
Oprah_Winfrey_0003.jpg,4
Meryl_Streep_0015.jpg,4
DISGUST/disgust (1606).jpg,2
DISGUST/disgust (1293).jpg,2
HAPPINESS/happiness (6131).jpg,4
SURPRISE/surprise (4664).jpg,7
NEUTRAL/neutral (3563).jpg,5
CONTEMPT/contempt (2649).jpg,1
SURPRISE/surprise (4938).jpg,7
HAPPINESS/happiness (10).png,4
NEUTRAL/neutral (461).png,5
CONTEMPT/contempt (2458).jpg,1
Vanessa_Williams_0001.jpg,4
Hans_Blix_0017.jpg,4
ANGER/anger (5070).jpg,0
Kelli_White_0001.jpg,4
HAPPINESS/happiness (6164).jpg,4
NEUTRAL/neutral (4286).png,5
NEUTRAL/neutral (64).png,5
SADNESS/sadness (1723).jpg,6
SURPRISE/surprise (1458).jpg,7
Jimmy_Carter_0009.jpg,5
DISGUST/disgust (1174).jpg,2
CONTEMPT/contempt (819).jpg,1
Jayson_Williams_0002.jpg,5
NEUTRAL/neutral (4423).png,5
CONTEMPT/contempt (2208).jpg,1
Gloria_Macapagal_Arroyo_0035.jpg,4
Lucy_Liu_0003.jpg,4
Gennifer_Flowers_0001.jpg,5
ANGER/anger (2302).jpg,0
SADNESS/sadness (1551).jpg,6
NEUTRAL/neutral (3661).jpg,5
CONTEMPT/contempt (871).jpg,1
NEUTRAL/neutral (271).jpg,5
NEUTRAL/neutral (3895).jpg,5
CONTEMPT/contempt (571).jpg,1
Amelie_Mauresmo_0002.jpg,7
HAPPINESS/happiness (6525).jpg,4
SADNESS/sadness (3071).jpg,6
NEUTRAL/neutral (3896).png,5
Charlotte_Church_0001.jpg,4
HAPPINESS/happiness (8510).png,4
NEUTRAL/neutral (2583).png,5
SADNESS/sadness (5099).jpg,6
George_W_Bush_0464.jpg,5
Ray_Sherman_0001.jpg,4
NEUTRAL/neutral (2894).jpg,5
Margie_Puente_0001.jpg,4
HAPPINESS/happiness (4791).jpg,4
DISGUST/disgust (1544).jpg,2
ANGER/anger (1183).jpg,0
CONTEMPT/contempt (2138).jpg,1
NEUTRAL/neutral (752).jpg,5
Ernesto_Zedillo_0001.jpg,5
HAPPINESS/happiness (8719).png,4
SADNESS/sadness (1948).jpg,6
NEUTRAL/neutral (4888).png,5
Abdullah_Gul_0017.jpg,5
CONTEMPT/contempt (1730).jpg,1
CONTEMPT/contempt (2520).jpg,1
ANGER/anger (1512).jpg,0
ANGER/anger (932).jpg,0
HAPPINESS/happiness (1025).png,4
SURPRISE/surprise (5224).jpg,7
HAPPINESS/happiness (9043).png,4
HAPPINESS/happiness (6505).jpg,4
CONTEMPT/contempt (494).jpg,1
SADNESS/sadness (3431).png,6
FEAR/fear (2249).jpg,3
CONTEMPT/contempt (2198).jpg,1
Jennifer_Lopez_0014.jpg,4
Nadia_Petrova_0002.jpg,4
NEUTRAL/neutral (4096).png,5
HAPPINESS/happiness (5705).jpg,4
NEUTRAL/neutral (3060).png,5
Al_Pacino_0003.jpg,4
HAPPINESS/happiness (7138).png,4
Tony_Blair_0002.jpg,4
Leonardo_Del_Vecchio_0001.jpg,5
NEUTRAL/neutral (1010).png,5
CONTEMPT/contempt (2633).jpg,1
NEUTRAL/neutral (5293).jpg,5
DISGUST/disgust (3490).jpg,2
Colin_Powell_0016.jpg,4
NEUTRAL/neutral (4058).jpg,5
SURPRISE/surprise (460).jpg,7
ANGER/anger (2065).jpg,0
FEAR/fear (4830).jpg,3
CONTEMPT/contempt (1044).jpg,1
SURPRISE/surprise (2413).jpg,7
NEUTRAL/neutral (2414).jpg,5
DISGUST/disgust (3751).jpg,2
ANGER/anger (56).png,0
NEUTRAL/neutral (1054).jpg,5
SURPRISE/surprise (4475).jpg,7
Clay_Aiken_0005.jpg,5
NEUTRAL/neutral (4382).jpg,5
ANGER/anger (5046).jpg,0
CONTEMPT/contempt (963).jpg,1
SURPRISE/surprise (325).png,7
Georgina_Papin_0001.jpg,5
HAPPINESS/happiness (608).png,4
NEUTRAL/neutral (3721).jpg,5
ANGER/anger (5777).jpg,0
Angelina_Jolie_0015.jpg,4
ANGER/anger (814).png,0
Tina_Conner_0001.jpg,4
NEUTRAL/neutral (38).png,5
SADNESS/sadness (1043).jpg,6
ANGER/anger (2427).jpg,0
HAPPINESS/happiness (4383).png,4
NEUTRAL/neutral (1586).jpg,5
ANGER/anger (4980).jpg,0
NEUTRAL/neutral (1116).jpg,5
HAPPINESS/happiness (3932).jpg,4
NEUTRAL/neutral (79).jpg,5
FEAR/fear (3341).jpg,3
SURPRISE/surprise (4660).jpg,7
Jason_Statham_0001.jpg,4
FEAR/fear (2903).jpg,3
SADNESS/sadness (61).png,6
Maria_Shriver_0003.jpg,4
HAPPINESS/happiness (8691).png,4
HAPPINESS/happiness (4776).png,4
SADNESS/sadness (4470).jpg,6
SURPRISE/surprise (1465).png,7
FEAR/fear (4130).jpg,3
John_Abizaid_0003.jpg,5
James_Wolfensohn_0005.jpg,4
NEUTRAL/neutral (3986).jpg,5
Philippe_Noiret_0001.jpg,4
HAPPINESS/happiness (7182).png,4
Carolina_Kluft_0002.jpg,4
CONTEMPT/contempt (2072).jpg,1
SURPRISE/surprise (4583).jpg,7
SURPRISE/surprise (3819).jpg,7
Andrew_Gilligan_0001.jpg,5
SADNESS/sadness (1034).jpg,6
Joey_Buttafuoco_0001.jpg,5
NEUTRAL/neutral (4093).jpg,5
HAPPINESS/happiness (4004).jpg,4
Sergei_Alexandrovitch_Ordzhonikidze_0001.jpg,5
ANGER/anger (5008).jpg,0
NEUTRAL/neutral (4833).jpg,5
Robert_Zoellick_0004.jpg,5
NEUTRAL/neutral (2608).png,5
HAPPINESS/happiness (2252).jpg,4
Paul_Burrell_0007.jpg,4
DISGUST/disgust (2798).jpg,2
ANGER/anger (4845).jpg,0
HAPPINESS/happiness (4913).jpg,4
Simon_Chalk_0001.jpg,5
Thomas_Day_0001.jpg,5
CONTEMPT/contempt (1313).jpg,1
HAPPINESS/happiness (2204).jpg,4
SADNESS/sadness (5100).jpg,6
CONTEMPT/contempt (810).jpg,1
Glafcos_Clerides_0002.jpg,5
Dennis_Kucinich_0006.jpg,0
Gabrielle_Rose_0001.jpg,4
HAPPINESS/happiness (7232).png,4
Prince_Charles_0002.jpg,5
Gloria_Macapagal_Arroyo_0009.jpg,4
HAPPINESS/happiness (5021).jpg,4
ANGER/anger (3041).jpg,0
Taku_Yamasaki_0001.jpg,5
FEAR/fear (74).jpg,3
Nia_Vardalos_0002.jpg,4
CONTEMPT/contempt (482).jpg,1
CONTEMPT/contempt (2409).jpg,1
SURPRISE/surprise (5409).jpg,7
Norah_Jones_0007.jpg,4
CONTEMPT/contempt (561).jpg,1
SADNESS/sadness (3080).jpg,6
Zurab_Tsereteli_0001.jpg,4
NEUTRAL/neutral (1960).jpg,5
SADNESS/sadness (3725).jpg,6
SADNESS/sadness (2698).jpg,6
Vladimir_Putin_0027.jpg,5
Justine_Pasek_0004.jpg,4
CONTEMPT/contempt (1406).jpg,1
HAPPINESS/happiness (5814).jpg,4
DISGUST/disgust (1892).jpg,2
HrithikRoshan_187.jpg,5
SADNESS/sadness (1499).jpg,6
Newton_Carlton_Slawson_0001.jpg,4
CONTEMPT/contempt (337).jpg,1
HAPPINESS/happiness (2415).jpg,4
CONTEMPT/contempt (1221).jpg,1
CONTEMPT/contempt (768).jpg,1
CONTEMPT/contempt (100).jpg,1
Hugo_Chavez_0053.jpg,4
SADNESS/sadness (11).png,6
